subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3
cpython,spectralnorm,212800347,1260218,108917227,680155,3324902,66946,0.5922067410914513,0.6244696259114272,2.013472878298368,2583.609741210937,6383.361083984375,1788.5322875976854,0,33610452992.0,34317791232.0,3773604079.8425727,2895872.0,833.8005173206329,93.965082830338,5558272.0,14737408.0,99.92224622030236,2.6536665523770275,2.952792388945997,2.7330975887556286,1599.508759299256,1599.9997600191984,1599.9997600191984,1599.9997600191984
cpython,fannkuch_redux,53855249,9266653,18296586,5668349,10425581,534997,17.20659206310605,30.98036431496018,5.131579717235903,13364.014770507812,32951.91516113281,9141.41082763672,0,33610452992.0,34317791232.0,3781424229.329119,2895872.0,4304.780125379562,91.96995286207932,7090176.0,15921152.0,99.97026153855232,3.525881767588772,3.280729499324211,3.148940994122847,1599.5119683941437,1599.9980943527771,1599.9999535207994,1600.0
cpython,fannkuch_redux,61921922,9160979,19924146,5484425,10606401,558121,14.794403507048765,27.52652485080164,5.262114830468883,13257.08715820311,32624.87805175781,9049.266052246125,0,33610452992.0,34317791232.0,3768793162.366303,2895872.0,4270.550266027451,91.77144453270068,6803456.0,15785984.0,99.98432200782632,3.206524391772625,3.142389764648589,3.2437419993961303,1599.5158131471676,1600.0,1599.9999062924612,1600.0
cpython,k_nucleotide,1276266704,375705060,1229475006,373833868,4909026,1244117,29.43781725422181,30.40597541028825,25.34345917092311,1652.5014038085938,3955.125732421875,1075.5066528320312,0,33610452992.0,34317791232.0,4154293768.677966,2895872.0,519.4252836704254,94.18014945014048,1486848.0,7630848.0,99.34388151594963,3.165817351940049,2.872865453752788,2.9250579628812146,1599.5138674884438,1600.0,1600.0,1599.9996147919876
cpython,k_nucleotide,1266425063,393753170,1221834854,391889190,4976866,1235388,31.091707002959083,32.07382640272922,24.822609248470823,1653.3543090820312,3968.160461425796,1086.5474243164062,0,33610452992.0,34317791232.0,4154891092.214424,2895872.0,518.8146395683289,92.701570764638,987136.0,8568832.0,99.6125385653683,3.408204720510372,3.088889202646799,3.2790242843631607,1599.5144620131125,1600.0,1600.0,1600.0
cpython,fasta,204447492,1739434,51282574,654707,31615139,477381,0.850797426265322,1.2766656369471627,1.509975964363149,1600.6748657226562,3963.80419921875,1146.0874633789354,0,33610452992.0,34317791232.0,3764137497.629802,2895872.0,515.5681178569794,91.79648140673032,7143424.0,15921152.0,99.80007086070324,3.181213458887958,3.5241802532542432,3.064034372279012,1599.512999611952,1600.0,1600.0,1599.999611951882
cpython,fannkuch_redux,47131740,7808806,17154528,4797692,9924705,394314,16.56804098469524,27.967496395120868,3.9730551185148575,13254.55499267578,32689.13842773437,9059.28485107419,0,33610452992.0,34317791232.0,3777756261.368564,2895872.0,4270.8090007305145,92.4389526834307,5615616.0,14585856.0,99.96595054013468,3.076348969617474,3.3008274547945957,3.248091157333274,1599.5102365893651,1599.9999063012417,1599.9999063012417,1600.0
cpython,binary_trees,28994290075,21235617512,28538210861,21139019038,140641249,67765917,73.2406879322428,74.07268500804423,48.18352900150937,8028.283142089844,14682.443420410156,3420.254882812471,0,33610452992.0,34317791232.0,4493432327.034295,2895872.0,1908.006185054779,93.73613449120684,6418432.0,14737408.0,99.92532458572909,3.907531162476002,3.352470930634085,3.569583054544042,1599.515888830624,1599.9996853696907,1600.0,1600.0
cpython,spectralnorm,226825530,1800356,115316738,961959,3179276,92087,0.7937184143248778,0.8341885286418698,2.896477059556956,2591.91064453125,6406.786743164092,1811.5350877929595,0,33610452992.0,34317791232.0,3827070652.993289,2895872.0,834.8703496456146,92.90973024834608,6098944.0,14737408.0,99.856184084372,3.325519013239119,3.440679488766113,3.278890062755729,1599.515100671141,1600.0,1599.9997603068073,1600.0
cpython,binary_trees,28965001402,21198980921,28529502116,21128442191,139912522,68592707,73.18826133229959,74.05822262545088,49.02542390022817,8017.7415161133395,14581.065117089864,3378.888732910157,0,33610452992.0,34317791232.0,4536350782.634577,2895872.0,1903.808009147644,94.03947497762258,974848.0,8568832.0,99.89462621290936,3.3840915585466265,3.230621290231966,3.125499964737604,1599.507724645297,1599.9998949027852,1600.0,1600.0
cpython,binary_trees,29020855544,21219319355,28562471670,21130692945,140826517,65700000,73.11748381376388,73.98061760598326,46.65314558621087,8020.157165527373,14582.289978027344,3388.2954711914053,0,33610452992.0,34317791232.0,4516913656.620305,2895872.0,1901.790249824524,93.28665929690968,6828032.0,15921152.0,99.8944046068668,3.212565432091502,3.2291982610247,3.386343937833205,1599.50762756444,1600.0,1600.0,1600.0
cpython,mandelbrot,150688208,6440026,63940334,3328603,9320322,716201,4.27374250810654,5.20579545299216,7.684294598405506,5092.718200683565,12377.971130371094,3322.4451904296875,0,33610452992.0,34317791232.0,3762245660.982311,2895872.0,1640.235220193863,92.57999515475277,5435392.0,14737408.0,99.93794124091822,3.2700915336463456,3.278707134421168,3.0580769581694103,1599.5168964255215,1600.0,1600.0,1600.0
cpython,mandelbrot,130269114,5207357,55674094,2702230,8103500,538151,3.99738421495674,4.853657789204437,6.640969951255631,5068.356010644522,12327.49267578125,3298.80615234375,0,33610452992.0,34317791232.0,3762244507.7061706,2895872.0,1634.264225482941,94.08689059846898,5562368.0,14737408.0,99.7670566893231,3.005115469934074,3.514521273573629,3.3912954521050764,1599.5146914789425,1599.9997551420176,1599.9997551420176,1600.0
cpython,n_body,27473442,2045968,8016216,926668,2170159,82142,7.447075615789241,11.559918046120512,3.785068283015208,3197.2437133789062,7904.145263671875,2231.2354736328125,0,33610452992.0,34317791232.0,3781711223.254658,2895872.0,1030.8464505672457,93.5106321099382,5562368.0,14585856.0,99.8821414583218,3.605924999700015,3.144613045157853,2.85922027876751,1599.5106754658384,1599.9998059006211,1600.0,1600.0
cpython,fasta,198768625,3197835,51576225,1392648,29240005,598472,1.608822821006082,2.7001743535902443,2.0467575159443374,1579.4535522460938,3915.6930541992183,1136.5662841796875,0,33610452992.0,34317791232.0,3767814300.545312,2895872.0,507.9092209339142,92.59958987916146,3940352.0,14450688.0,99.65627908669089,3.748865777390317,3.970553694793425,4.409657796083049,1599.533096926714,1600.0,1600.0,1600.0
cpython,n_body,29899034,1888927,10533079,924725,2092860,73461,6.317685715197354,8.779246790041165,3.5100771193486424,3233.0443725585938,7977.122436523525,2242.4332275390625,0,33610452992.0,34317791232.0,3778925914.832375,2895872.0,1043.150414943695,93.97723196254272,278528.0,4411392.0,99.65433596723328,2.9576911072324967,2.681479537651646,2.9661665404030404,1599.517644802455,1600.0,1599.9996164173378,1600.0
cpython,spectralnorm,238640277,2229297,118704644,1070995,3798308,124808,0.9341662807406144,0.902235130750234,3.285884135778352,2602.682861328125,6431.60791015625,1822.396850585923,0,33610452992.0,34317791232.0,3782768477.56904,2895872.0,837.5103516578674,92.0301836395856,7098368.0,15921152.0,99.59337609587703,3.480660816413389,3.5302261922043927,4.25754417691912,1599.5152890587674,1599.9997611084568,1600.0,1600.0
cpython,k_nucleotide,1272737148,388424554,1223838900,385811906,5069067,1207686,30.518835299997072,31.52472976631156,23.82462098054731,1645.501586914048,3953.510498046861,1083.9485473632812,0,33610452992.0,34317791232.0,4165499295.317565,2895872.0,515.9605476856232,92.75508717318384,6754304.0,15785984.0,99.82982206843812,2.895014048547142,3.704913599124109,3.3514897792364287,1599.511438542071,1600.0,1600.0,1600.0
cpython,mandelbrot,143697684,6876612,57428674,3819636,8538273,697033,4.785471699042832,6.651095583366596,8.16362981132133,5132.752380371108,12539.354858398438,3356.047058105454,0,33610452992.0,34317791232.0,3769145546.320581,2895872.0,1652.6464166641235,91.4514583028835,6676480.0,15921152.0,99.84227871929474,3.1644339239481862,3.2800160995262875,3.209397834351796,1599.5173123486684,1599.9998789346248,1599.9998789346248,1600.0
cpython,k_nucleotide,1273740136,430909687,1225742187,428376989,4859445,1207227,33.83026685122844,34.94837605683225,24.84289872608909,1654.5101928710792,3963.4467163085938,1085.6149291992188,0,33610452992.0,34317791232.0,4158327398.083462,2895872.0,517.9399125576019,92.96663873309885,5713920.0,14585856.0,99.76443233224671,3.689742136959683,3.181300075474257,3.6636305631036175,1599.5119783616692,1599.9996136012364,1600.0,1600.0
cpython,fannkuch_redux,51870815,7414275,17484708,4341446,9976323,408018,14.293731455732864,24.829959985605708,4.0898635699746295,13281.29809570314,32706.899230957017,9086.567993164092,0,33610452992.0,34317791232.0,3786376176.151868,2895872.0,4279.166993618012,92.96355788095828,6635520.0,15785984.0,99.98420835835584,3.231234075651099,3.202654684331823,3.2081547901574328,1599.515874129144,1599.999953242624,1599.999859727872,1599.999906485248
cpython,n_body,23012152,2241941,7179492,1231211,2412062,79576,9.742422177639014,17.148998842815065,3.2990860102269344,3180.451232910156,7925.655944824219,2272.158691406265,0,33610452992.0,34317791232.0,3784824769.575616,2895872.0,1024.05575299263,91.73929301534326,5558272.0,14737408.0,99.86217572867008,4.788349853543949,3.280445957868628,3.3454568861936766,1599.5212973817895,1599.9921844470496,1600.0,1599.9998046111762
cpython,k_nucleotide,1287604827,435978852,1237395753,433783490,5033748,1278040,33.85967828466365,35.05616444442411,25.38943149319354,1832.544006347656,4339.437438964844,1151.8182373046875,0,33610452992.0,34317791232.0,4165557947.845887,2895872.0,576.487829208374,93.64389975043645,5115904.0,14585856.0,99.40741035384627,3.187859992731036,2.6682891007803744,3.343673904957518,1599.5137105171816,1600.0,1600.0,1599.9996528982992
cpython,mandelbrot,140806984,5291381,58339973,2729678,8248517,489953,3.7578966963740954,4.678915432477146,5.93989198300737,5070.953796386719,12335.43212890628,3277.671875,0,33610452992.0,34317791232.0,3776331585.558302,2895872.0,1635.456496477127,93.93680841214184,1843200.0,13402112.0,99.95897539298188,3.263118442555004,3.069241162920529,3.139376434091983,1599.513275419063,1600.0,1599.9998776459072,1600.0
cpython,binary_trees,28974617426,21236851221,28549588061,21155674932,133863559,66408811,73.29467343352525,74.10150677760421,49.60932721055176,8005.625671386748,14497.28680419922,3336.914978027344,0,33610452992.0,34317791232.0,4495800403.869039,2895872.0,1900.5936777591703,94.0029975291942,6098944.0,14737408.0,99.85261606484892,3.237863431981845,3.060388686870547,3.0752792194374288,1599.5101589641015,1600.0,1600.0,1599.9994736288031
cpython,fannkuch_redux,52059837,8207615,17381675,4919276,10078737,419134,15.76573318890722,28.30150719076269,4.1585964590602975,13274.991943359346,32740.354431152344,9124.136108398438,0,33610452992.0,34317791232.0,3790764257.724551,2895872.0,4277.001479625702,92.84079418545534,1007616.0,8568832.0,99.980507734293,3.496016797459054,3.4503456318840207,3.2024073621403137,1599.5123970808384,1600.0,1599.9999064371257,1599.999953218563
cpython,n_body,27306799,2087938,9141195,1158359,2354814,84712,7.646220269171791,12.671855266187846,3.5973966521347336,3245.2877197265625,8024.65185546875,2280.6314086914062,0,33610452992.0,34317791232.0,3786788363.856842,2895872.0,1045.390512466431,91.70499810159492,5050368.0,14585856.0,99.88394954261597,3.161096827698666,3.395009752369383,3.251831713749461,1599.516937799043,1600.0,1599.99980861244,1599.99980861244
cpython,n_body,28376096,1994794,8492344,1061501,2290036,76974,7.029839481794818,12.499505436897044,3.361257202943534,3178.0693359375,7828.9921875,2219.3565673828125,0,33610452992.0,34317791232.0,3790799107.149385,2895872.0,1024.5959408283234,92.86828921898528,5140480.0,14585856.0,99.78428570643646,2.998522237301152,2.8388779555836408,3.0612387612005203,1599.5145479398554,1600.0,1600.0,1600.0
cpython,mandelbrot,130935813,6236083,55952683,3326636,8229355,613058,4.762702317356062,5.945445011099825,7.449648240961776,5083.869812011719,12299.938537597656,3292.524475097598,0,33610452992.0,34317791232.0,3837346518.620892,2895872.0,1637.6905779838562,93.10994141426622,1495040.0,7630848.0,99.93500305436774,3.366439574407089,3.2073607462968634,3.183937713265346,1599.522174709835,1600.0,1599.9998778252902,1600.0
cpython,fasta,196756064,1828100,47658866,725605,30130045,426565,0.9291200295610712,1.5224974089815733,1.4157463090413571,1536.4843139648438,3812.411010742188,1110.282958984375,0,33610452992.0,34317791232.0,3780637423.650768,2895872.0,494.9555752277374,93.72475927995885,729088.0,7630848.0,99.15019111355755,3.276597544611126,3.1664999924365222,3.349491971437258,1599.5202101859338,1600.0,1600.0,1600.0
cpython,n_body,21885565,1879686,8174544,919594,2011486,66447,8.588702187948998,11.24948376325334,3.303378696148022,3178.969116210941,7873.990905761777,2226.842102050781,0,33610452992.0,34317791232.0,3795925234.563122,2895872.0,1025.3675050735474,92.88829535209842,1003520.0,8568832.0,99.83725055229372,3.38852825837019,3.2318090905212773,2.869807768216947,1599.5098536585365,1600.0,1599.9998048780487,1599.9998048780487
cpython,spectralnorm,240019117,2157813,114156685,1083800,3312649,105138,0.899017139538931,0.9493968750056118,3.173834595817425,2605.9965209960938,6451.022827148467,1824.8739624023729,0,33610452992.0,34317791232.0,3796818838.742666,2895872.0,839.0048310756683,94.48859944219608,962560.0,8568832.0,99.85516987169896,3.6406073932172345,3.5001633112111583,3.5111438851353096,1599.5220605771524,1599.999523014548,1600.0,1599.999523014548
cpython,binary_trees,28923473178,21238218008,28478367670,21177582009,136860392,66740481,73.42900307060765,74.36374954632363,48.765373257150976,7982.483398437504,14500.940239160149,3348.7303466797166,0,33610452992.0,34317791232.0,4496799049.652725,2895872.0,1894.4018454551697,92.64168172100196,6873088.0,15921152.0,99.94672627725024,3.2414341778834763,3.175446738270601,3.2741374966586547,1599.5177439797212,1600.0,1600.0,1599.999894381073
cpython,fannkuch_redux,58685322,11612366,20094448,6833345,9671348,522379,19.78751347739048,34.00613443076416,5.401304968035479,13302.504028320316,32837.46990966797,9110.156433105469,0,33610452992.0,34317791232.0,3804863090.083446,2895872.0,4282.421472549439,92.66601835426502,6799360.0,15785984.0,99.96583168939836,3.418311105726122,3.601110525375292,3.723904477615911,1599.514927813858,1600.0,1600.0,1599.9998598327338
cpython,n_body,25907397,1981044,8447274,970559,2199043,85161,7.646634665767464,11.4896119150391,3.872639143481961,3195.33581542968,7881.966552734375,2225.182128906221,0,33610452992.0,34317791232.0,3800448466.68323,2895872.0,1030.8440129756927,92.3858927902968,6803456.0,15785984.0,99.90126249064568,2.9670891204143164,2.8811314223299487,3.1540450911668145,1599.504852484472,1600.0,1599.9998059006211,1600.0
cpython,spectralnorm,210197266,1773230,108180475,927067,2839124,83172,0.8436027897717756,0.8569633291035189,2.9294951541390937,2591.5513305664062,6415.399841308594,1819.725585937471,0,33610452992.0,34317791232.0,3796354564.2922153,2895872.0,835.3354353904724,93.94088434002356,6332416.0,14737408.0,99.90419161676648,3.070963794656856,2.693684417330576,4.91267087950678,1599.5183233532937,1600.0,1600.0,1599.9906586826348
cpython,spectralnorm,205789349,2192880,107666253,1090393,3061751,99762,1.0655945075174906,1.0127528075115606,3.2583315886889563,2596.0499267578125,6393.648559570327,1804.9117431640332,0,33610452992.0,34317791232.0,3799490639.410244,2895872.0,836.0149688720703,93.2736308352122,3899392.0,14585856.0,99.854484298801,4.203679314008907,3.2782268386357365,3.638124715688413,1599.510531354715,1599.996649114409,1600.0,1600.0
cpython,k_nucleotide,1268242222,399480879,1224471760,396954410,4801144,1211178,31.498784070603197,32.41842098506216,25.22686259774753,1667.950378417976,3979.660461425781,1079.3258056640334,0,33610452992.0,34317791232.0,4173513811.7035904,2895872.0,523.8248200416565,95.57102577116218,6758400.0,15785984.0,99.77081741787624,3.88860056685345,2.900138632817702,3.1122198222337376,1599.520626432391,1599.9996180290298,1600.0,1600.0
cpython,mandelbrot,128259260,5792810,55348516,3179985,8267166,522764,4.516484813650102,5.745384392961864,6.3233761122009655,5129.003112792969,12464.795043945312,3317.201110839844,0,33610452992.0,34317791232.0,3785371552.317599,2895872.0,1653.0444746017456,93.0333595248176,5464064.0,14737408.0,99.7456770097912,2.9669212439654093,3.0698237546966025,3.238492971080119,1599.5146453643183,1600.0,1600.0,1600.0
cpython,spectralnorm,205134639,1890324,107523104,1132727,3252777,82198,0.9215040469103808,1.0534731214604818,2.527009997918701,2595.397216796875,6409.054931640625,1804.086669921875,0,33610452992.0,34317791232.0,3799240462.9435406,2895872.0,836.39537358284,93.22439269335077,966656.0,8568832.0,99.8558068727192,3.6183499429499695,3.482194153315713,3.0636192917253413,1599.5222488038278,1600.0,1599.9992822966508,1600.0
cpython,fasta,183500708,1957708,46321380,760217,29328627,439233,1.0668667283834132,1.6411795158088986,1.4976255110748964,1527.073486328125,3770.795227050781,1091.460205078096,0,33610452992.0,34317791232.0,3785311430.139837,2895872.0,492.3337604999542,92.68926770745254,978944.0,8568832.0,99.79307901025788,3.1602701087792715,3.4901284696609998,2.7943730337833,1599.5044715447154,1600.0,1599.99918699187,1600.0
cpython,binary_trees,28987478076,21226866505,28506367504,21138614048,133269586,70782562,73.22771042498744,74.15400803007903,53.11231476324988,8052.106567382827,14505.663696289062,3345.6784057617188,0,33610452992.0,34317791232.0,4486097864.793791,2895872.0,1907.820555686951,93.4128302491534,7208960.0,15921152.0,99.9056010069226,3.0664311381338627,3.37074367084017,3.0801958421978632,1599.5180406964548,1600.0,1599.9986364589888,1600.0
cpython,spectralnorm,222912241,1474734,113407738,683765,3867603,71112,0.661576050460145,0.6029262306598514,1.8386582076805715,2585.5010375976854,6358.160461425781,1780.7802124023729,0,33610452992.0,34317791232.0,3794627287.533701,2895872.0,834.2467408180237,92.64449581604664,4096.0,421888.0,99.85415310309529,2.964491197947948,2.767426286106288,3.0691444368264063,1599.5219477092828,1600.0,1600.0,1600.0
cpython,mandelbrot,123604050,4852847,51505510,2454753,7927243,455321,3.926122970889708,4.7660007638017765,5.743749750070737,5151.1201171875,12422.987854003906,3290.605102539092,0,33610452992.0,34317791232.0,3787314534.270505,2895872.0,1661.5428717136383,94.81010286362648,278528.0,4300800.0,99.93848576500346,3.070269809449192,3.1037384433285755,3.193077249152537,1599.516078525834,1599.9997591232084,1600.0,1599.9998795616043
cpython,k_nucleotide,1261601237,378279642,1216981964,376395449,4761320,1118923,29.984089338682217,30.92859714722937,23.500268833012694,1644.6800537109375,3943.806884765625,1073.1406860351562,0,33610452992.0,34317791232.0,4193641716.4899225,2895872.0,516.2523028850555,94.0328385700551,7122944.0,15921152.0,99.2982147039369,2.7839979469776157,2.688177358411079,2.88937007188797,1599.5108527131783,1600.0,1600.0,1600.0
cpython,fasta,195878618,1915033,48981644,781040,30497604,458218,0.9776631158384016,1.5945565240725688,1.5024721286301703,1523.5101318359375,3780.114990234346,1095.0179443359375,0,33610452992.0,34317791232.0,3785300596.164562,2895872.0,491.20342540740967,94.00189340906086,6164480.0,14737408.0,99.68604199007429,3.0822217608177978,3.422646783617024,2.8797522309841304,1599.5242362525455,1600.0,1600.0,1599.9995926680244
cpython,fasta,209630889,2073114,49233901,931743,34911561,469752,0.9889353662951836,1.89248258024486,1.3455485419285609,1526.8154296875,3803.0857543945312,1111.3589477539062,0,33610452992.0,34317791232.0,3769292734.957655,2895872.0,491.3668270111084,91.8357325625342,7184384.0,15921152.0,99.83669097726433,3.3057179486421497,4.187487819732595,3.1451219118864606,1599.5264657980456,1600.0,1599.9995928338762,1600.0
cpython,binary_trees,28992071065,21196301014,28511140451,21106204124,136761667,70116299,73.11068245686228,74.02791957857204,51.26897071238537,7963.475585937529,14481.477600097684,3361.4949951171875,0,33610452992.0,34317791232.0,4491952428.806772,2895872.0,1890.935569047928,92.44214023408436,6803456.0,15785984.0,99.94593972907496,3.5314573855879448,3.304841617755789,3.332289178497577,1599.5122751322751,1599.9998941798942,1600.0,1600.0
cpython,fasta,200533142,1974873,50491138,749593,31122227,450585,0.9848112787261868,1.484603100052924,1.4477916377899307,1520.754638671875,3772.8509521484375,1099.1908569335865,0,33610452992.0,34317791232.0,3803806031.6142216,2895872.0,489.63194966316223,93.54986283863911,5562368.0,14737408.0,99.72632716731924,3.200799733022792,3.344009322782999,3.42834939974203,1599.5194115243155,1599.9995913363302,1600.0,1600.0
cpython,fannkuch_redux,67365644,10141849,21649781,6030872,9988553,477389,15.054927701722852,27.85650349072815,4.779360934461678,13447.19970703125,32911.52581787108,9093.298217773438,0,33610452992.0,34317791232.0,3134105512.470545,2760263.987062792,4330.43631362915,92.47516490864191,983040.0,8568832.0,99.97640102143066,3.4985532425321613,3.3403735327141204,3.2015225274590486,1599.5120362241832,1599.999907591369,1599.9998613870534,1599.999907591369
cpython,binary_trees,28988044138,21353379132,28541273465,21273546957,131668204,64080313,73.6627108415644,74.53608187135599,48.668023906515806,8205.275573730527,14496.076477050796,3234.806213378899,0,33610452992.0,34317791232.0,1909596704.4398968,2371584.0,1935.899730682373,96.86444554548238,4083712.0,14585856.0,99.77237111409504,2.4680652582922646,2.4348985735390536,2.6021725882670674,1599.5195865633077,1600.0,1599.9998966408268,1599.9998966408268
py3.13-jit,n_body,152449523,2171915,52196511,777418,4310421,48937,1.4246781211640789,1.4894060639417066,1.1353183366543549,5942.600212304707,14920.295654296877,4414.335632324277,0,33610452992.0,34317791232.0,3768240339.994981,2895872.0,1913.7440538406368,46.31781407890336,6696960.0,17604608.0,99.86407360936846,4.966836953252891,4.889973897083391,4.984917011197667,1599.5196570472606,1599.999895441238,1600.0,1599.999895441238
py3.13-jit,binary_trees,10615457182,7595632356,10380015164,7581152518,48354997,13549156,71.55256929376026,73.03604472846028,28.02017752167372,6784.016540527344,14757.239555566395,3988.9907836914354,0,33610452992.0,34317791232.0,4201211678.60752,2895872.0,1894.4208652973173,45.95930501585728,7802880.0,17735680.0,99.93662864385298,5.236617803409929,5.226796262794071,5.307451459542578,1599.542881284326,1600.0,1600.0,1600.0
py3.13-jit,mandelbrot,267741366,15547365,102520069,8085330,11975952,1366585,5.806859519794935,7.886582674851692,11.41107612989765,11523.821533203123,28631.51959228516,8108.22235107419,0,33610452992.0,34317791232.0,3769541788.042305,2895872.0,3707.942355871201,46.488542153103005,7897088.0,17752064.0,99.95683142672137,5.16246586295716,5.160874548610384,5.13352643782882,1599.6556227066696,1600.0056658752428,1599.9927153032593,1599.9991366285344
py3.13-jit,fasta,258332758,2805937,66809653,1211057,25915629,596258,1.0861715802995453,1.8126976351755637,2.3007660744024387,2255.902709960934,5593.992431640618,1632.6616821288771,0,33610452992.0,34317791232.0,3780514237.707989,2895872.0,726.307379245758,69.6767227125562,1568768.0,10244096.0,99.91735537190084,4.083024202627913,4.130637430783474,4.566601311766411,1599.504958677686,1600.0,1600.0,1600.0
py3.13-jit,spectralnorm,195439468,1272272,108993547,527918,2515342,61548,0.6509800773710661,0.4843571151969207,2.4469038405115486,2313.965087890625,5693.1632080078125,1569.478515625,0,33610452992.0,34317791232.0,3774155531.249732,2895872.0,746.7046310901642,94.72745666115486,8253440.0,18919424.0,99.78406153410066,3.088537604543046,3.27657026790346,3.1289797338067142,1599.508038585209,1600.0,1600.0,1600.0
py3.13-jit,binary_trees,10504457319,7585657232,10294770506,7557517052,44386560,13126036,72.2136994005335,73.41122415109037,29.57209569743634,3767.36328125,7172.027221679688,1710.21826171875,0,33610452992.0,34317791232.0,4195620557.5856776,2895872.0,938.7944803237916,94.2313591533508,745472.0,10244096.0,99.84936766530952,3.7327892116675088,3.5228251420272687,3.3583403571944714,1599.5151321398123,1600.0,1600.0,1599.9997868712703
py3.13-jit,k_nucleotide,1507179365,432949082,1452558997,430884490,5143769,1152037,28.725783543354176,29.663820257209142,22.396748376530905,1859.1521606445312,4500.892639160156,1233.9439086914062,0,33610452992.0,34317791232.0,4151511242.211138,2895872.0,585.7328629493713,93.8272613340325,6098944.0,17465344.0,99.48239936476728,2.96653794977581,3.293413005797253,3.3008693610192323,1599.5104202254868,1600.0,1600.0,1600.0
py3.13-jit,n_body,90894310,1244602,28946205,584190,2936117,44118,1.3692848320208384,2.018192022062996,1.5025967970622425,2937.102905273437,7344.266662597656,2142.944702148437,0,33610452992.0,34317791232.0,3772256403.2135305,2895872.0,946.5202977657318,92.9902240430578,6488064.0,17604608.0,99.87162638335602,3.1271739693827154,3.167969438313934,3.3061267401148853,1599.517124735729,1600.0,1600.0,1600.0
py3.13-jit,fannkuch_redux,126704456,6172247,37266295,3150739,6781873,244938,4.87137326882963,8.454661242820087,3.611657133656145,7826.037109375,19395.766723632805,5494.053466796875,0,33610452992.0,34317791232.0,3773742206.790247,2895872.0,2519.2408454418182,92.2317111554834,6496256.0,17604608.0,99.8964765941204,3.774983032097573,3.471377811073244,3.4997759732135134,1599.5148915892305,1600.0,1600.0,1600.0
py3.13-jit,fannkuch_redux,79545357,4627884,21660803,2766423,5559892,163668,5.817918448715995,12.77156253163837,2.94372624504217,7815.5050048828125,19333.530700683597,5448.201843261719,0,33610452992.0,34317791232.0,3822213718.200762,2895872.0,2519.538518190384,93.4199705620733,6082560.0,17465344.0,99.92852604828462,3.2026592485956957,3.3031715985856183,3.3172829132124764,1599.5175508259213,1599.9996823379925,1599.9998411689962,1599.999920584498
py3.13-jit,binary_trees,10472988818,7593431976,10266564781,7562330922,45480120,12455127,72.50491820395258,73.659798416656,27.38587101353295,3774.407775878906,7208.660827636719,1709.0488891601562,0,33610452992.0,34317791232.0,4255997457.099341,2895872.0,940.7374880313872,93.61216878657694,737280.0,10244096.0,99.89092406869518,3.4199227779323915,3.063767365789545,3.39687492824113,1599.5098915124445,1599.9997872793024,1600.0,1600.0
py3.13-jit,mandelbrot,150159923,6038332,58210848,2986754,7144000,516018,4.021267379046272,5.130923363287888,7.223096304591266,5694.543701171875,13961.174926757812,3697.9121093749854,0,33610452992.0,34317791232.0,3819646386.3938103,2895872.0,1836.264024972916,94.12101089537396,8232960.0,17735680.0,99.73826884776533,3.106134838562743,3.0073659541210187,2.8978768861721163,1599.5153100141658,1599.9998910319275,1600.0,1599.9997820638553
py3.13-jit,k_nucleotide,1476839844,434842016,1424730412,432033433,5012616,1116107,29.444087506620654,30.32387245763376,22.265958533428453,1848.1630249023144,4470.342712402344,1220.3175659179542,0,33610452992.0,34317791232.0,4196069295.769072,2895872.0,582.3292775154114,94.96055519130222,1077248.0,8568832.0,99.51789700747356,3.7371578991208287,3.3052378046963224,3.155019204026645,1599.5137457044673,1600.0,1600.0,1600.0
py3.13-jit,n_body,70080713,1582840,25231873,594315,2424913,43761,2.2585957423121537,2.355413726123305,1.8046420634472249,2933.2941284179688,7320.6273193359375,2122.181091308579,0,33610452992.0,34317791232.0,3773643407.533192,2895872.0,946.3329775333405,94.19755037239187,2379776.0,10133504.0,99.87150575504748,2.704761667886698,2.855207784004494,3.3015324536892123,1599.5205073995771,1599.9997885835096,1600.0,1600.0
py3.13-jit,n_body,94970831,1717327,28814712,679387,2672996,55206,1.808267845945246,2.3577782071880504,2.06532295596402,2924.750732421875,7278.859924316406,2111.889221191392,0,33610452992.0,34317791232.0,3768740332.9968185,2895872.0,943.525899887085,94.13357235452403,995328.0,8568832.0,99.85009158347847,2.9380767806843,3.0613325095252546,2.9368712271005704,1599.514103923648,1600.0,1599.9997879109226,1599.9997879109226
py3.13-jit,mandelbrot,159582281,5777445,61677582,2863900,7503597,458655,3.620354944042941,4.643340265835973,6.112468460126523,5691.718566894502,13939.983947753906,3699.8070068359375,0,33610452992.0,34317791232.0,3759040958.751117,2895872.0,1835.3868341445925,93.24991728265842,8151040.0,18784256.0,99.94501301569883,2.9127022550135417,2.911386528400328,2.7390281269727845,1599.5222936879975,1600.0,1600.0,1600.0
