subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11
cpython,n_body,17323421.0,220512.0,8541869.0,17786.0,4625499.0,0.0,1.2729125500096083,0.2082214091553031,,0,3742.519836425781,1804.5513305663767,0.0289306640625,33210380288.0,8589930496.0,1195440827.0274448,0.0,517.608638048172,94.45970679859327,4718592.0,11878400.0,99.7669560830935,0.5916901715229412,0.5567862268668323,0.6806090991493353,0.5622082530507536,0.5654415340556295,0.5156770114461842,0.5762271798735288,0.2343569544691536,0.4519779690338646,0.5222578700451856,0.4231592709948116,2098.8102048705064,1783.4395052183995,1772.3896405102437,1755.3938925396212,1290.5925782759953,1305.7924236567453,1289.3289524545803,1324.310784692694,1031.7719366061074,1222.1573250869733,1273.7236180904522,1277.8395825280247
cpython,fasta,24888964.0,8936190.0,5025439.0,41234.0,2638073.0,201419.0,35.90422646760227,0.8205054324607263,7.635080606184894,0,1913.024291992173,916.3534545898146,0.0128173828125,33210380288.0,8589930496.0,1198379309.5837717,0.0,266.23008370399475,92.8576063533012,0.0,335872.0,97.66386849212071,0.5551758332641209,0.4691909743958537,0.6850926810462702,0.4926018145951358,0.3836931211441464,0.571676689440106,0.4541478349157601,0.352287690098531,0.4501292414006033,0.5388704283088781,0.5435365159246458,2095.160781367393,1800.756574004508,1793.5334335086402,1781.6844477836214,1303.3403456048084,1308.053343350864,1301.5619834710744,1327.4312546957176,1062.120961682945,1234.718256949662,1289.7663410969196,1285.809917355372
cpython,mandelbrot,40552199.0,2371863.0,16530986.0,47725.0,7935495.0,6582.0,5.848913396780283,0.2887002626461603,0.0829437861154219,0,6140.070983886719,2947.058532714902,0.0445556640625284,33210380288.0,8589930496.0,1201136364.9170182,0.0,853.6853466033936,94.13653584662258,4849664.0,11878400.0,99.5916852883984,0.6161697336445937,0.5213039603260723,0.4570921000758639,0.5781664034177929,0.5963932186490876,0.5954528945226151,0.5249022440735969,0.3000428027814394,0.4918342054071865,0.4224692834964728,0.4945471018371143,2099.109939052977,1789.615330520394,1773.3947491795593,1761.8141115799344,1301.3825597749649,1304.3457571495546,1297.1460384435068,1323.4158462259727,1033.7855133614628,1224.6966713548993,1274.7855133614628,1273.4024847632445
cpython,fasta,24570488.0,8911048.0,5270769.0,37181.0,2689155.0,224351.0,36.26728130104701,0.7054188866937633,8.342806569349852,0,1915.0564575195312,917.6703491211229,0.0142822265625,33210380288.0,8589930496.0,1211355836.591148,0.0,266.69066166877747,92.22955407831604,0.0,159744.0,96.69081958218436,0.7402441855086836,0.657936291572123,0.5980543189717699,0.780316355325902,0.5253889164527555,0.5379506324523388,0.4322645463669827,0.26613074364469,0.3784487371997375,0.3669746541274908,0.4657704247314055,2052.1087771942985,1766.5911477869467,1735.2423105776445,1735.9249812453113,1305.8829707426858,1292.5266316579143,1297.8694673668415,1312.5206301575397,1051.172543135784,1213.6609152288072,1254.5243810952738,1264.199549887472
cpython,spectralnorm,18613043.0,320079.0,9760992.0,19259.0,3878269.0,276.0,1.7196489579914471,0.1973057656434919,0.0071165770089697,0,3220.5187377929688,1527.7921142578125,0.02313232421875,33210380288.0,8589930496.0,1211932883.6749115,0.0,453.18599104881287,94.07733762432746,1835008.0,5816320.0,99.86365033207008,0.6322778451516434,0.5527109754117133,0.585865556798849,0.6084534036449746,0.5206025567155845,0.6356261548431518,0.5895851315673796,0.2980273720206093,0.455729417812224,0.4619302333730796,0.4664553379435948,2098.7199646643107,1792.9593639575971,1768.1395759717311,1783.3118374558303,1295.083922261484,1310.570671378092,1304.703180212014,1328.1395759717311,1034.10203180212,1218.333922261484,1278.933745583039,1285.3467314487632
cpython,k_nucleotide,2040399408.0,189746208.0,426937732.0,6964788.0,48362311.0,3492227.0,9.29946398024048,1.6313357845822818,7.220967997166223,0,1786.906005859375,833.1902465820312,0.013671875,33210380288.0,8589930496.0,1631708430.52188,0.0,246.9424314498901,94.26035101409865,5242880.0,11878400.0,99.209886547812,0.8043650561397234,0.670242490461232,0.5494263102111786,0.5713578805786285,0.6164797154440872,0.5438075615047829,0.4681595215631265,0.357654446189562,0.4819861307281343,0.3126300432065704,0.4530135472599459,2097.6661264181525,1797.9562398703404,1788.8136142625608,1765.9327390599676,1321.2909238249597,1324.5915721231768,1308.8322528363046,1326.8833063209076,1079.6102106969206,1230.57698541329,1269.5380875202593,1280.02188006483
cpython,mandelbrot,39306740.0,2310672.0,14959742.0,33797.0,7786565.0,4803.0,5.878564337820944,0.2259196716093098,0.061683168380409,0,6161.301513671904,2957.142211914092,0.05029296875,33210380288.0,8589930496.0,1220862802.582574,0.0,856.6763107776642,94.63685397527064,0.0,417792.0,99.72358304232922,0.5961504590668653,0.4515686645543456,0.7118288273358562,0.5822248918323477,0.5425183829289958,0.5497071042472418,0.5700999294742471,0.3601304845041662,0.3890380122844818,0.4233727907360338,0.4022527499626073,2099.14576033637,1790.2985283812193,1761.5818733940669,1755.6176127073113,1295.5809390329362,1304.6056996028965,1298.694697500584,1320.8766643307638,1033.7967764540997,1216.4094837654754,1261.190376080355,1280.2623218874094
cpython,fannkuch_redux,70859288.0,545230.0,33601522.0,27472.0,21260091.0,489.0,0.7694545279653389,0.0817582013100478,0.0023000842282377,0,16164.86785888669,7778.94580078125,0.1181640625,33210380288.0,8589930496.0,1214022009.6583796,0.0,2237.9163842201237,94.3786124279068,4718592.0,11878400.0,99.905204793418,0.5687130226141821,0.5673509593503332,0.597341353400537,0.5295431990089153,0.510205917765322,0.5172170012032616,0.5680979256914801,0.3740278971875381,0.3498502402452935,0.4505319957378362,0.3867493193977059,2099.589429440172,1781.9856912895723,1761.527723126453,1753.1475585762832,1298.0808442139153,1300.1581112502236,1293.4102128420675,1319.9194240744052,1052.7038096941512,1227.5369343587909,1256.2715077803614,1272.212037202647
cpython,binary_trees,82664718136.0,67139728224.0,15007837385.0,13390896414.0,567686321.0,157057187.0,81.21932758972422,89.22602284712855,27.666191907414305,0,7847.834716796904,2908.9207153320312,0.05865478515625,33210380288.0,8589930496.0,1944620684.185978,0.0,1084.7801401615145,93.98701062396005,4718592.0,11878400.0,99.94341943466355,0.6865697520465428,0.6308618146994897,0.6302940504522341,0.6124752434087416,0.5556147687274592,0.5065902442839753,0.6446615893297529,0.3538131969331375,0.35599183632109,0.4256317136389962,0.4284391502447673,2099.234686346864,1803.580811808118,1793.330258302583,1794.5370848708487,1344.9273062730626,1337.2553505535054,1315.6643911439114,1353.7470479704798,1128.9,1245.5031365313653,1256.1623616236163,1274.412915129151
cpython,fannkuch_redux,67893922.0,563385.0,30953386.0,35854.0,21177359.0,477.0,0.8298018193734632,0.1158322388381032,0.0022524055053323,0,15968.572075097649,7677.529357910156,0.11895751953125,33210380288.0,8589930496.0,1218755069.5440311,0.0,2211.4988787174225,94.57506470374256,1835008.0,5816320.0,99.93057916830952,0.6381990087605222,0.5605666915483956,0.5710220816815339,0.550918977952066,0.4729998947802858,0.4875141720861771,0.5039875661747436,0.3595179955401952,0.410941525414439,0.4110562915388885,0.4247971226906537,2099.6382478052315,1778.8469544755185,1761.980993755091,1749.3358674993212,1291.9876911937731,1302.3157751832746,1279.3981355778803,1315.204090867952,1043.337677617884,1209.0579237940085,1267.0604579599965,1271.9436148067698
cpython,k_nucleotide,1981019531.0,177528270.0,414297817.0,6497206.0,48771473.0,3727152.0,8.961459855490945,1.5682452895956245,7.642073882000652,0,1793.8795166015625,838.7423706054706,0.0128173828125,33210380288.0,8589930496.0,1635900418.4874494,0.0,247.1544325351715,94.5217547675376,1835008.0,5816320.0,98.8650801500328,0.5662529680893006,0.5523019364005641,0.7260403241464484,0.4065130961568732,0.6302537810947249,0.5661807957207143,0.3462942145614006,0.3535150658505165,0.5153092143506657,0.2103532166857468,0.5541886009668049,2097.8194331983805,1824.314979757085,1786.2372469635627,1780.94008097166,1332.2696356275303,1331.689068825911,1335.6412955465587,1326.2574898785424,1058.3846153846157,1214.9327935222673,1272.948987854251,1283.3692307692309
cpython,fasta,24932791.0,8863129.0,5503240.0,37117.0,2565240.0,269568.0,35.548082041838,0.6744572288324696,10.508490433643637,0,1912.2791137695312,916.3037719726562,0.0145263671875,33210380288.0,8589930496.0,1230501484.5593984,0.0,266.15527296066284,92.06884262400462,4587520.0,11878400.0,97.47648482932183,0.4586983807777103,0.5033376325790148,0.6960446251962418,0.6210027102689097,0.550052844895456,0.8268677653450714,0.5194092169740147,0.3048126890919262,0.304834697031437,0.5800175903210962,0.3375361918282688,2061.1526315789474,1782.1593984962406,1766.5135338345865,1741.7496240601504,1301.5075187969924,1314.3218045112783,1299.56992481203,1308.039097744361,1061.3624060150375,1206.5736842105264,1277.3714285714286,1283.0744360902256
cpython,spectralnorm,19314760.0,345874.0,10230588.0,23858.0,4041576.0,207.0,1.7907237780847394,0.2332026272585701,0.0051217643810236,0,3207.1441650390625,1514.422180175785,0.02496337890625,33210380288.0,8589930496.0,1222007115.3740053,0.0,452.757027387619,94.43520928314574,4718592.0,11878400.0,99.73474801061008,0.4851535415486041,0.5917715237111143,0.6272637323664945,0.6216890100458888,0.4800214619893715,0.559210877796383,0.5661158110192136,0.2905341738770748,0.2800427668923092,0.3524701328113161,0.422914914780228,2098.6476569407605,1807.6405835543767,1784.6335101679929,1787.4111405835545,1298.1976127320954,1317.236958443855,1314.4261715296198,1323.523872679045,1047.8041556145004,1243.37400530504,1271.997347480106,1293.0928381962865
cpython,mandelbrot,43093115.0,2347528.0,14680785.0,40921.0,8241276.0,2900.0,5.447570917071092,0.2787385007000647,0.0351887256293806,0,6122.953979492202,2932.045288085937,0.04486083984375,33210380288.0,8589930496.0,1209770057.160047,0.0,851.5434789657593,94.17328073880368,4849664.0,11878400.0,99.7838072672574,0.610770423880195,0.5336981966548745,0.6355020877687407,0.5909942813331456,0.5297930089063005,0.4637566281681755,0.5723218927022012,0.2768946621834041,0.3932909196187971,0.3329530661100506,0.427279131322854,2098.645828437133,1793.718918918919,1763.8319623971795,1763.5739130434783,1287.6653349001176,1316.762867215041,1311.5529964747357,1320.6354876615746,1052.7917743830787,1227.9936545240894,1266.0653349001177,1281.9184488836663
cpython,mandelbrot,41725693.0,2326237.0,17593708.0,34741.0,7360023.0,5321.0,5.575070976053052,0.1974626383477547,0.0722959697272685,0,6132.2119140625,2933.543212890625,0.0485839843749715,33210380288.0,8589930496.0,1228005670.0816517,0.0,852.8973526954651,94.060501010023,0.0,417792.0,99.79179144778313,0.5374613116180209,0.5894094647753132,0.6384040146143097,0.595913780072607,0.5999917114413104,0.5467315979515203,0.4914728730972917,0.339698350157524,0.4430549471437623,0.376156832482657,0.4378926014953351,2099.071797278273,1798.330595964336,1783.106522759268,1770.7733458470202,1282.3362271234162,1318.0588925387142,1299.8064289066167,1328.9587048334115,1035.0954950727355,1228.2763960581883,1263.3099483810415,1284.8444392304082
cpython,spectralnorm,18045697.0,300471.0,9560106.0,17669.0,3914417.0,429.0,1.665056218111165,0.184820126471401,0.0109594864318236,0,3223.0283203125,1528.4937744140625,0.02606201171875,33210380288.0,8589930496.0,1236015993.883186,0.0,452.2467062473297,94.01803591567858,4849664.0,11878400.0,99.64601769911503,0.4926549949477204,0.714799326750557,0.5486098542941356,0.613164127413678,0.5053620416374334,0.6896653870301964,0.5215664906311879,0.4075720094144344,0.7217478320134425,0.3725138195452437,0.5037795706001004,2098.708407079646,1776.8402654867257,1758.741150442478,1736.65,1285.4349557522123,1303.1101769911504,1283.762831858407,1315.199557522124,1033.379646017699,1216.9566371681417,1259.896017699115,1272.146017699115
cpython,binary_trees,82675302779.0,67141610759.0,15001748577.0,13387077190.0,552482908.0,141879572.0,81.21120637256905,89.2367787747387,25.680354983940965,0,7853.8387451171875,2913.501281738281,0.05682373046875,33210380288.0,8589930496.0,1951324564.0066435,0.0,1084.474552154541,94.03223887596828,4849664.0,11878400.0,99.83329002407122,0.6354453358500178,0.5786927269930152,0.6666480952423203,0.5833245783378814,0.5788351108082371,0.6080673001617232,0.5289206532374764,0.3890907780218661,0.3832055642873648,0.3850708836821925,0.435158182486196,2099.125299870825,1821.205572983945,1791.1897028972137,1782.970474257243,1338.5881158885404,1341.7278095589593,1342.1168112197822,1342.0522236575014,1122.0501937626868,1229.8907547517992,1260.8119579258166,1272.9843144491604
cpython,binary_trees,82698418514.0,67277078051.0,14998792106.0,13375778096.0,538092703.0,146900601.0,81.352315146886,89.17903522810519,27.300240308220648,0,7858.768127441406,2921.235656738281,0.0592651367187215,33210380288.0,8589930496.0,1962574642.8972652,0.0,1083.1355953216553,93.9588185819272,4718592.0,11878400.0,99.83608588728302,0.6067699945510447,0.9067233005829062,0.6589748746517933,0.5636348521057447,0.5970580802083633,0.5075288812209303,0.499561759272242,0.338533696596678,0.3460587857832137,0.4821304795604146,0.38864569582392,2099.152623798965,1818.8462675535843,1800.8078344419807,1784.79970436068,1338.5946045824094,1351.4550997782706,1330.2773466371027,1349.9715447154472,1114.0923872875092,1236.460827790096,1260.478750923873,1277.4543606799705
cpython,fasta,24268460.0,8969196.0,4797671.0,33164.0,2610322.0,220005.0,36.95824127282901,0.6912520679304603,8.428270535206002,0,1914.397644043027,915.1331176757812,0.0142822265624715,33210380288.0,8589930496.0,1231664485.7460556,0.0,266.26542806625366,92.88181781553844,131072.0,417792.0,97.83768910809982,0.7147222663521497,0.6870202033211645,0.6844327830668234,0.645990448639323,0.5707457595575491,0.4768162615132636,0.5837998951538267,0.4028588665507952,0.3797260873036489,0.3827277809538221,0.6319979395434697,2071.236664162284,1803.8287002253944,1770.2945154019535,1759.5897821187075,1291.26671675432,1319.8858001502629,1324.915101427498,1333.9248685199098,1046.7242674680692,1231.8655146506387,1280.4876033057851,1284.4380165289256
cpython,mandelbrot,38948541.0,2283978.0,15037073.0,33193.0,7598262.0,7571.0,5.864091289067798,0.2207410976856998,0.0996412074234871,0,6175.770629882783,2955.2837524414062,0.0450439453125,33210380288.0,8589930496.0,1220501147.7014923,0.0,858.1321942806244,94.19794716052157,4718592.0,11878400.0,99.7697859317509,0.5852297928059168,0.592688870567606,0.5613522293504828,0.5315566109840884,0.4736275051984547,0.5564795016978326,0.4997561891674439,0.3591468221362013,0.3472367448092841,0.4455618615568018,0.5384607410454538,2099.1886660447763,1783.282416044776,1769.9307369402984,1766.5139925373137,1277.9794776119404,1316.5734608208954,1296.360541044776,1325.9267723880596,1059.0881529850749,1216.796875,1268.1033115671642,1287.4846082089553
cpython,fasta,25419610.0,8900930.0,5036688.0,31230.0,2615986.0,185209.0,35.015997491700304,0.6200503187809131,7.079892629394806,0,1912.695068359346,915.0481567382812,0.01483154296875,33210380288.0,8589930496.0,1242625387.9008265,0.0,266.2136297225952,93.48407052926424,4849664.0,11878400.0,97.1008155301135,0.5204008395827685,0.5620027842107883,0.5455708047172165,0.5682552942738867,0.4965606345931539,0.5029758580594381,0.604965272386839,0.4147281117407027,0.3549110797855927,0.6045752111500498,0.4247482700467915,2073.020285499624,1793.236664162284,1751.9706987227648,1773.9105935386926,1276.28324567994,1311.631855747558,1305.9887302779864,1327.8497370398195,1063.9669421487604,1226.0608564988731,1264.0097670924115,1285.1848234410218
cpython,k_nucleotide,1874878960.0,204502340.0,382670510.0,6963809.0,43716623.0,3515181.0,10.907495596409062,1.8197924371020908,8.040833803654047,0,1794.8982543945604,836.8872680664062,0.0133056640625,33210380288.0,8589930496.0,1646834658.1747572,0.0,247.22221183776853,93.76622187358277,1835008.0,5816320.0,99.27184466019418,0.7097451454420306,0.9140535927947284,0.4072779537356401,0.6560887485790793,0.4454920718199227,0.6805655609539025,0.5780176632950221,0.2376903665875925,0.5117644648577018,0.4805453706617108,0.5166177222547408,2098.0032362459547,1792.5056634304208,1767.606796116505,1765.205501618123,1317.8794498381876,1314.7071197411003,1309.7346278317152,1327.7289644012944,1062.7184466019417,1221.271844660194,1268.0040453074434,1283.4530744336569
cpython,k_nucleotide,2015538418.0,199350359.0,420260638.0,7043476.0,46683862.0,3620381.0,9.890675227010234,1.675978039132944,7.755101752292901,0,1801.609252929689,837.7630004882812,0.01446533203125,33210380288.0,8589930496.0,1646487288.167472,0.0,248.46894931793213,94.81217650015763,4587520.0,11878400.0,99.597423510467,0.5672190854994763,0.6582771241664886,0.5824254385515112,0.6350427032860773,0.6168626312424403,0.3699038535740448,0.5450773680651629,0.5902888628499712,0.372387816508611,0.3168857786294535,0.2999915680735583,2098.5901771336557,1821.8993558776167,1780.108695652174,1814.1747181964572,1330.8687600644123,1314.8735909822867,1309.8623188405795,1334.1119162640905,1096.063607085346,1255.5426731078906,1274.5048309178744,1292.388888888889
cpython,fannkuch_redux,65590337.0,488004.0,31273215.0,34870.0,20859323.0,402.0,0.7440181318171913,0.111501168012307,0.0019271958155113,0,15982.34246826172,7682.636779785156,0.1136474609375,33210380288.0,8589930496.0,1226580107.4004345,0.0,2211.163003921509,94.15257042788838,5373952.0,11878400.0,99.95655322506497,0.6605676902588902,0.5387109808359433,0.5922119017315464,0.5760811259572183,0.5774208129391042,0.5171523255381698,0.5013666856888301,0.3516434599186181,0.396186228693179,0.4109335516476268,0.4129939908640571,2099.5939536567703,1779.493754525706,1754.4866944243302,1746.2101737871108,1278.0420890658943,1287.4569152787835,1290.4255973931934,1310.7214880521362,1056.2777878349025,1220.5462527154236,1260.0918718320058,1260.6225561187546
cpython,binary_trees,82683615366.0,67189840489.0,15012656965.0,13396039197.0,562634325.0,158643950.0,81.26137227016909,89.23163453498653,28.19663553232377,0,7860.171813964844,2919.599731445327,0.0595703125,33210380288.0,8589930496.0,1969139351.0556068,0.0,1083.4250643253326,93.97462435841626,0.0,335872.0,99.9261038241271,0.6997395379803614,0.651413608016885,0.7297130524726754,0.5511832680617201,0.5127151215030199,0.5091805114128135,0.6023473492198129,0.3677950447183339,0.3375812904761631,0.3891309633501439,0.4333164258957261,2099.161093663403,1805.9072602992796,1773.7539257343433,1791.8614446702384,1349.5738038056531,1337.2506927766487,1341.7792351745798,1351.339552928136,1116.8470349159431,1239.6502863476817,1266.4188065767596,1257.914649916867
cpython,fasta,24770368.0,9031170.0,5268644.0,49601.0,2629142.0,241461.0,36.45957137172932,0.9414376830167308,9.184022772448198,0,1916.5247802734373,916.3377685546876,0.0140991210937215,33210380288.0,8589930496.0,1234536607.903904,0.0,266.4924695491791,93.67808834282128,0.0,4096.0,98.29333702293602,0.5023186266332775,0.5221749707250982,0.7197754916709822,0.5109242877892187,0.4054529032370708,0.5011381910996394,0.4858280543137241,0.3679324501493313,0.4305870684909749,0.4111699491470784,0.4561632049379048,2095.165165165165,1795.9504504504505,1774.1531531531532,1757.9076576576576,1302.0803303303303,1318.617867867868,1316.1644144144143,1320.759009009009,1023.0,1204.731981981982,1272.7207207207207,1279.9872372372372
cpython,mandelbrot,40834690.0,2251519.0,13522711.0,39464.0,8521507.0,3399.0,5.513740890404702,0.291834973031665,0.0398873110120076,0,6136.5966796875,2936.962219238281,0.05023193359375,33210380288.0,8589930496.0,1244861858.9309535,0.0,852.2454226016998,94.1586832312588,0.0,393216.0,99.85074318580752,0.5623959924775482,0.6562058210106958,0.7176180514316707,0.5637839162654863,0.5156889426254677,0.5793140319072344,0.6068653443039947,0.3431667473784854,0.3682007834336297,0.4950140389255539,0.3187836030241803,2099.2665570690465,1787.3419445749178,1768.68201033349,1768.7348520432129,1297.9518553311414,1304.4023015500236,1300.7834664161578,1314.8947862846408,1027.0389854391733,1225.9671207139502,1276.38961953969,1280.611319868483
cpython,binary_trees,82728378971.0,67208861422.0,14994270853.0,13375396934.0,553305855.0,145781527.0,81.24039447885195,89.20338351313629,26.347367497132307,0,7862.535400390596,2923.062255859346,0.05657958984375,33210380288.0,8589930496.0,1973532303.382684,0.0,1084.0651409626007,94.36705323138844,4849664.0,11878400.0,99.88923758537936,0.6663063718578528,0.6309575259201373,0.6344830343231231,0.6003522768008747,0.5377459449369308,0.5154293031738278,0.5585220102698728,0.3825782260920963,0.4440495357349259,0.3952297104451409,0.4383396476903304,2099.1956802658297,1818.8425327672144,1787.6858039505262,1785.8515783644084,1354.9645560273214,1329.3529628945912,1334.4587410005538,1356.8676389145282,1130.429758168728,1242.5713494554182,1263.006091932804,1271.3177035259368
cpython,n_body,16837019.0,249170.0,8185377.0,15268.0,4612872.0,477.0,1.4798937983024192,0.1865277555328239,0.0103406294386664,0,3746.6722412109375,1805.923889160156,0.030517578125,33210380288.0,8589930496.0,1244784120.476411,0.0,517.4064333438873,94.08375330996532,4718592.0,11878400.0,99.7293116782676,0.5879225858241574,0.3789422578781221,0.531285530971817,0.580999809173955,0.6067710267948901,0.5172875415698005,0.5188412866040154,0.4665196108396258,0.4172450832659573,0.495156370477905,0.4775253656246085,2098.878963650425,1810.6191028615624,1774.3139984532097,1774.548337200309,1300.3329466357309,1308.9806651198762,1311.7737819025522,1339.0541376643464,1049.5320959010055,1236.2954369682907,1266.6832946635732,1291.300464037123
cpython,spectralnorm,18579480.0,297818.0,9397195.0,20035.0,3995031.0,165.0,1.6029404482795,0.213201918231983,0.0041301306548059,0,3204.200012207033,1517.075927734375,0.02496337890625,33210380288.0,8589930496.0,1242397302.1538465,0.0,452.5383176803589,94.57571622104795,4718592.0,11878400.0,99.77789140696234,0.4942305602139861,0.5160794216220511,0.5259269326003013,0.4711399352413484,0.5720019872003062,0.6513708534030447,0.5421226093402276,0.3593761584104741,0.3673787756529031,0.3528070379868742,0.3863943262794816,2098.7683465959326,1807.1525198938991,1764.9783377542,1785.8342175066314,1309.8368700265253,1309.7621573828471,1309.851016799293,1327.234305923961,1030.8642793987622,1224.0888594164455,1291.808134394341,1290.5353669319186
cpython,n_body,19325307.0,209258.0,10334411.0,17836.0,4462058.0,0.0,1.0828185032196382,0.1725884523075384,,0,3820.002563476564,1848.59912109375,0.02923583984375,33210380288.0,8589930496.0,1245376029.8440576,0.0,528.8302545547485,94.33045225266162,4718592.0,11878400.0,99.77069872929056,0.5308881521924349,0.5586678289739947,0.5290030303843359,0.606629766574599,0.4664586383474315,0.515519644210593,0.5913764483927778,0.3055465592185626,0.4662210998618178,0.4307931786252187,0.4155707463317527,2098.81226343679,1787.1536714610145,1773.441332323997,1772.1279333838002,1299.3152914458744,1291.8694171082514,1304.7411052233156,1319.182816048448,1038.1797880393642,1226.0639666919,1272.2562452687357,1284.109765329296
cpython,fasta,25737013.0,8867788.0,5379924.0,38760.0,2728454.0,192533.0,34.455389209307235,0.7204562741035003,7.056486933626149,0,1914.2688598632808,916.59375,0.01519775390625,33210380288.0,8589930496.0,1249012186.7426856,0.0,266.64316058158875,92.42447608409748,0.0,417792.0,97.97813735040434,0.7426089634371269,0.6321698253931001,0.4955858621307539,0.4300741131423741,0.3389369912462313,0.5001291103901402,0.695285094674154,0.2947690889898852,0.4444262949667384,0.4806520646998333,0.533652591598007,2068.163540885221,1789.4981245311328,1766.3075768942235,1765.139534883721,1310.4786196549137,1310.596399099775,1317.1260315078769,1330.4336084021006,1062.093023255814,1221.873218304576,1292.2370592648165,1279.6136534133534
cpython,binary_trees,82641594406.0,67165697860.0,15001320426.0,13387187973.0,536704360.0,152584350.0,81.27347777201597,89.24006415993611,28.429869658595656,0,7853.718505859368,2908.236267089873,0.05596923828125,33210380288.0,8589930496.0,1973335546.6145048,0.0,1084.525291442871,93.51524604970534,0.0,393216.0,99.88862716159514,0.6369813877699405,0.5629787559569993,0.5833310048053089,0.6368422146201199,0.6173056637251987,0.4776269112495198,0.527915028155037,0.3666650841906625,0.5189661228870153,0.5005221453885967,0.3801374792568708,2099.2321461524266,1805.615058128806,1767.975272190441,1781.5416128436982,1352.8136187488467,1332.23491419081,1331.6918250599742,1353.516700498247,1103.0142092637018,1238.5596973611368,1256.615796272375,1253.1217936888725
cpython,spectralnorm,19266229.0,344959.0,10017796.0,12620.0,3818047.0,129.0,1.7904853098133526,0.1259758134423979,0.0033786907285321,0,3226.1216430664062,1528.2611694335938,0.02642822265625,33210380288.0,8589930496.0,1237995143.5227573,0.0,452.9886493682861,94.1469502687138,655360.0,2658304.0,99.70542565521497,0.6304334434349348,0.6131189734705033,0.4811342409291311,0.6213492827240576,0.34503937393124,0.5051536583105021,0.4402753580369835,0.3573617233910816,0.4369225825717688,0.33859143319564,0.3668634378825781,2098.64958020327,1789.6009721608484,1779.2708793636766,1762.6349977905436,1299.2333186036235,1302.0817498895271,1294.112682280159,1319.79496243924,1048.0910296067168,1228.208572691118,1277.0061864781264,1287.6372072470172
cpython,k_nucleotide,1858671650.0,208477494.0,378158965.0,7084305.0,42876991.0,3534045.0,11.21647785395554,1.8733669318139796,8.242287804197828,0,1800.4888305664062,834.4559936523146,0.01251220703125,33210380288.0,8589930496.0,1665478498.2086678,0.0,249.3005576133728,94.28107918667372,4718592.0,11878400.0,99.42130607739688,0.6401402581704371,0.5387401858742318,0.5253228903725672,0.5106170704381998,0.636989521750669,0.6412090103995551,0.4450676479940429,0.2459389780248914,0.4751044804317036,0.6386401793690784,0.4630995455943945,2097.812199036918,1821.54735152488,1812.38683788122,1788.9743178170145,1332.4630818619582,1326.521669341894,1336.5441412520065,1352.1837881219903,1066.536115569823,1240.190208667737,1282.3426966292134,1296.814606741573
cpython,spectralnorm,18428409.0,354033.0,9597654.0,13048.0,3963399.0,242.0,1.9211262350428624,0.1359498894208939,0.0061058702391558,0,3230.567504882798,1534.0535278320312,0.025390625,33210380288.0,8589930496.0,1248559460.5673883,0.0,452.8595883846283,94.39185884132672,1835008.0,5816320.0,99.77905435262926,0.6106140156973267,0.5966708380144569,0.531550346435407,0.4547459431390977,0.5200993968120361,0.4282338507819165,0.4878787137189377,0.3344689257973019,0.3770404712346819,0.3664866199785241,0.4975915918084725,2098.714538223597,1814.7083517454705,1785.066725585506,1774.79496243924,1292.4878479893946,1305.2081307998233,1311.3252319929295,1325.0790985417586,1035.577551922227,1218.5806451612902,1281.2540874944764,1279.976137870084
cpython,n_body,19999231.0,258841.0,10085395.0,9997.0,4589122.0,54.0,1.2942547640956794,0.0991235345764841,0.0011766956729413,0,3775.9677734375,1819.54296875,0.02984619140625,33210380288.0,8589930496.0,1247472547.337423,0.0,521.9303481578827,94.22667952402968,4718592.0,11878400.0,99.7296779170358,0.6674688311259439,0.5109046846628189,0.6061085079413798,0.4786856425526135,0.5358630791420769,0.5234533920312768,0.5116317727905841,0.3396379514797333,0.4897684388182646,0.5069915692499078,0.3869547752629211,2098.8312883435583,1787.6978527607362,1780.7423312883436,1770.7595858895706,1298.9405674846626,1298.3776840490798,1291.2453987730062,1332.4704754601228,1028.9190950920245,1219.3723159509202,1262.7534509202453,1270.6921012269938
